T2MC-27889,Ocu_SetRelativeThreshold_Internal.FUNC,DSGN
T2MC-27888,Ocu_SetPrescaler_Internal.FUNC,DSGN
T2MC-27887,Ocu_SetPinState_Internal.FUNC,DSGN
T2MC-27885,Ocu_SetDriverStatus.FUNC,DSGN
T2MC-27884,Ocu_SetAbsoluteThreshold_Internal.FUNC,DSGN
T2MC-27881,Ocu_GetDriverStatus.FUNC,DSGN
T2MC-27880,Ocu_GetCounter_Internal.FUNC,DSGN
T2MC-27879,Ocu_GetConfigPtr.FUNC,DSGN
T2MC-27878,Ocu_CheckChannelStatus_Internal.FUNC,DSGN
T2MC-27876,Ocu_EnableNotification_Internal.FUNC,DSGN
T2MC-27875,Ocu_DisableNotification_Internal.FUNC,DSGN
T2MC-27874,Ocu_DeInit_Internal.FUNC,DSGN
T2MC-27873,Ocu_Internal,DSGN
T2MC-27871,Ocu_ChannelState[OCU_MAX_CHANNELNUMBER],DSGN
T2MC-27870,Ocu_[OcuConfigSet_Name]_ResChannelList[OCU_HWRESOURCE_NUMBER],DSGN
T2MC-27869,Ocu_CheckConfigPtr.FUNC,DSGN
T2MC-27868,Ocu_PBcfg,DSGN
T2MC-27866,Ocu_Isr_Vector_[IRQ_Number]_Cat2.FUNC,DSGN
T2MC-27865,Ocu_Isr_Vector_[IRQ_Number]_Cat1.FUNC,DSGN
T2MC-27864,Ocu_Irq,DSGN
T2MC-27863,Generate_OcuConfigSet_symbolic_name.DIAG,DSGN
T2MC-27862,Generate_OcuConfigSet_count_number.DIAG,DSGN
T2MC-27861,Generate_OcuChannel_count_number_for_each_OcuConfigSet.DIAG,DSGN
T2MC-27860,Generate_OcuChannel_configuration_data_for_each_OcuConfigSet.DIAG,DSGN
T2MC-27859,Generate_HW_resource_register_base_address.DIAG,DSGN
T2MC-27858,Ocu_Generate_HW_resource_index.DIAG,DSGN
T2MC-27857,Generate_HW_resource_count_number_for_all_OcuConfigSet.DIAG,DSGN
T2MC-27856,Generate_HW_resource_assigned_channel_identifier_list_for_each_OcuConfigSet.DIAG,DSGN
T2MC-27855,Generate_configuration_data_for_all_OcuConfigSet.DIAG,DSGN
T2MC-27854,Ocu_PBcfg.h.DIAG,DSGN
T2MC-27853,Ocu_PBcfg.c.DIAG,DSGN
T2MC-27852,Ocu_Irq.c.DIAG,DSGN
T2MC-27850,Generate_OcuChannel_symbolic_name.DIAG,DSGN
T2MC-27217,Ocu_Cfg.h.DIAG,DSGN
T2MC-22991,Ocu_Config[OCU_CONFIG_SET_COUNT],DSGN
T2MC-22988,Ocu_[OcuConfigSet_Name]_ChannelConfigs[OCU_CFG[OcuConfigSet_Index]_CHANNEL_COUNT],DSGN
T2MC-22909,Ocu.DIAG,ARCH
T2MC-22910,OcuGeneral.DIAG,ARCH
T2MC-22911,OcuConfigurationOfOptionalApis.DIAG,ARCH
T2MC-22912,OcuConfigSet.DIAG,ARCH
T2MC-22913,OcuChannel.DIAG,ARCH
T2MC-22914,OcuGroup.DIAG,ARCH
T2MC-22915,OcuHWSpecificSettings.DIAG,ARCH
T2MC-22916,Ocu.CONF,ARCH
T2MC-22917,OCU_DOWNCOUNTING.CONF,ARCH
T2MC-22918,OCU_HIGH.CONF,ARCH
T2MC-22919,OCU_LOW.CONF,ARCH
T2MC-22920,OCU_PRESCALE_[Prescaler_number].CONF,ARCH
T2MC-22921,OCU_UPCOUNTING.CONF,ARCH
T2MC-22922,OcuAssignedHardwareChannel.CONF,ARCH
T2MC-22923,OcuChannel.CONF,ARCH
T2MC-22924,OcuChannelId.CONF,ARCH
T2MC-22925,OcuChannelTickDuration.CONF,ARCH
T2MC-22926,OcuChannelClockSource.CONF,ARCH
T2MC-22927,OcuClockSource.CONF,ARCH
T2MC-22928,OcuConfigSet.CONF,ARCH
T2MC-22929,OcuConfigurationOfOptionalApis.CONF,ARCH
T2MC-22930,OcuCountdirection.CONF,ARCH
T2MC-22931,OcuDefaultThreshold.CONF,ARCH
T2MC-22932,OcuDeInitApi.CONF,ARCH
T2MC-22933,OcuDevErrorDetect.CONF,ARCH
T2MC-22935,OcuErrorCalloutFunction.CONF,ARCH
T2MC-22936,OcuGeneral.CONF,ARCH
T2MC-22937,OcuSafetyFunctionApi.CONF,ARCH
T2MC-22938,OcuGetCounterApi.CONF,ARCH
T2MC-22939,OcuGroup.CONF,ARCH
T2MC-22940,OcuGroupDefinition.CONF,ARCH
T2MC-22941,OcuGroupId.CONF,ARCH
T2MC-22942,OcuHardwareTriggeredAdc.CONF,ARCH
T2MC-22943,OcuHardwareTriggeredDMA.CONF,ARCH
T2MC-22944,OcuHWSpecificSettings.CONF,ARCH
T2MC-22945,OcuMaxCounterValue.CONF,ARCH
T2MC-22946,OcuNotification.CONF,ARCH
T2MC-22947,OcuNotificationSupported.CONF,ARCH
T2MC-22948,OcuOutputPinUsed.CONF,ARCH
T2MC-22949,OcuOutputPinDefaultState.CONF,ARCH
T2MC-22950,OcuChannelPrescale.CONF,ARCH
T2MC-22951,OcuPrescale.CONF,ARCH
T2MC-22952,OcuSetAbsoluteThresholdApi.CONF,ARCH
T2MC-22953,OcuSetPinActionApi.CONF,ARCH
T2MC-22954,OcuSetPinStateApi.CONF,ARCH
T2MC-22955,OcuSetPrescalerApi.CONF,ARCH
T2MC-22956,OcuSetRelativeThresholdApi.CONF,ARCH
T2MC-22957,OcuVersionInfoApi.CONF,ARCH
T2MC-22960,Ocu_HeaderExternal.DIAG,ARCH
T2MC-22961,Ocu_Cfg,ARCH
T2MC-22962,Ocu_Isr_Vector_[IRQ_Number]_Cat1.FUNC,ARCH
T2MC-22963,Ocu_Isr_Vector_[IRQ_Number]_Cat2.FUNC,ARCH
T2MC-22965,OCU_DEINIT_API,ARCH
T2MC-22966,OCU_DEV_ERROR_DETECT,ARCH
T2MC-22967,OCU_ERROR_CALLOUT_FUNCTION,ARCH
T2MC-22968,OCU_GEN_AR_RELEASE_MAJOR_VERSION,ARCH
T2MC-22969,OCU_GEN_AR_RELEASE_MINOR_VERSION,ARCH
T2MC-22970,OCU_GEN_AR_RELEASE_REVISION_VERSION,ARCH
T2MC-22971,OCU_GEN_MODULE_ID,ARCH
T2MC-22972,OCU_GEN_SW_MAJOR_VERSION,ARCH
T2MC-22973,OCU_GEN_SW_MINOR_VERSION,ARCH
T2MC-22974,OCU_GEN_SW_PATCH_VERSION,ARCH
T2MC-22975,OCU_GEN_VENDOR_ID,ARCH
T2MC-22976,OCU_SAFETY_FUNCTION_API,ARCH
T2MC-22977,OCU_GET_COUNTER_API,ARCH
T2MC-22978,OCU_NOTIFICATION_SUPPORTED,ARCH
T2MC-22979,OCU_SET_ABSOLUTE_THRESHOLD_API,ARCH
T2MC-22980,OCU_SET_PIN_ACTION_API,ARCH
T2MC-22981,OCU_SET_PIN_STATE_API,ARCH
T2MC-22982,OCU_SET_PRESCALER_API,ARCH
T2MC-22983,OCU_SET_RELATIVE_THRESHOLD_API,ARCH
T2MC-22984,OCU_VERSION_INFO_API,ARCH
T2MC-22985,OcuConf_OcuConfigSet_[OcuConfigSet_Name],ARCH
T2MC-22986,OcuConf_OcuChannel_[Channel_Name],ARCH
T2MC-22987,Ocu_PBcfg,ARCH
T2MC-22989,OCU_CFG[OcuConfigSet_Index]_CHANNEL_CONFIGS,ARCH
T2MC-22990,OCU_CFG[OcuConfigSet_Index]_CHANNEL_COUNT,ARCH
T2MC-22992,OCU_CONFIG_SET_COUNT,ARCH
T2MC-22993,OCU_CFG_CONFIG,ARCH
T2MC-22994,Ocu_Internal,ARCH
T2MC-22995,Ocu_DeInit_Internal.FUNC,ARCH
T2MC-22996,Ocu_DisableNotification_Internal.FUNC,ARCH
T2MC-22997,Ocu_EnableNotification_Internal.FUNC,ARCH
T2MC-22998,Ocu_CheckChannelStatus_Internal.FUNC,ARCH
T2MC-22999,Ocu_GetCounter_Internal.FUNC,ARCH
T2MC-23001,Ocu_Init_Internal.FUNC,ARCH
T2MC-23002,Ocu_SetAbsoluteThreshold_Internal.FUNC,ARCH
T2MC-23003,Ocu_SetPinAction_Internal.FUNC,ARCH
T2MC-23004,Ocu_SetPinState_Internal.FUNC,ARCH
T2MC-23005,Ocu_SetPrescaler_Internal.FUNC,ARCH
T2MC-23006,Ocu_SetRelativeThreshold_Internal.FUNC,ARCH
T2MC-23007,Ocu_StartChannel_Internal.FUNC,ARCH
T2MC-23008,Ocu_StopChannel_Internal.FUNC,ARCH
T2MC-23010,Ocu_Version,ARCH
T2MC-23011,OCU_AR_RELEASE_MAJOR_VERSION,ARCH
T2MC-23012,OCU_AR_RELEASE_MINOR_VERSION,ARCH
T2MC-23013,OCU_AR_RELEASE_REVISION_VERSION,ARCH
T2MC-23014,OCU_MODULE_ID,ARCH
T2MC-23015,OCU_SW_MAJOR_VERSION,ARCH
T2MC-23016,OCU_SW_MINOR_VERSION,ARCH
T2MC-23017,OCU_SW_PATCH_VERSION,ARCH
T2MC-23018,OCU_VENDOR_ID,ARCH
T2MC-23019,Ocu,ARCH
T2MC-23023,Ocu_CheckChannelStatus.FUNC,ARCH
T2MC-23030,Ocu_SetPrescaler.FUNC,ARCH
T2MC-23034,OCU_API_SERVICE_DEINIT,ARCH
T2MC-23035,OCU_API_SERVICE_DISABLE_NOTIFICATION,ARCH
T2MC-23036,OCU_API_SERVICE_ENABLE_NOTIFICATION,ARCH
T2MC-23037,OCU_API_SERVICE_CHECK_CHANNEL_STATUS,ARCH
T2MC-23038,OCU_API_SERVICE_GET_COUNTER,ARCH
T2MC-23039,OCU_API_SERVICE_GET_VERSION_INFO,ARCH
T2MC-23040,OCU_API_SERVICE_INIT,ARCH
T2MC-23041,OCU_API_SERVICE_SET_ABSOLUTE_THRESHOLD,ARCH
T2MC-23042,OCU_API_SERVICE_SET_PIN_ACTION,ARCH
T2MC-23043,OCU_API_SERVICE_SET_PIN_STATE,ARCH
T2MC-23044,OCU_API_SERVICE_SET_PRESCALER,ARCH
T2MC-23045,OCU_API_SERVICE_SET_RELATIVE_THRESHOLD,ARCH
T2MC-23046,OCU_API_SERVICE_START_CHANNEL,ARCH
T2MC-23047,OCU_API_SERVICE_STOP_CHANNEL,ARCH
T2MC-23048,OCU_E_ALREADY_INITIALIZED,ARCH
T2MC-23049,OCU_E_BUSY,ARCH
T2MC-23050,OCU_E_INIT_FAILED,ARCH
T2MC-23051,OCU_E_NO_VALID_NOTIF,ARCH
T2MC-23052,OCU_E_PARAM_INVALID_ACTION,ARCH
T2MC-23053,OCU_E_PARAM_INVALID_CHANNEL,ARCH
T2MC-23054,OCU_E_PARAM_INVALID_CLOCK,ARCH
T2MC-23055,OCU_E_PARAM_INVALID_STATE,ARCH
T2MC-23056,OCU_E_PARAM_NO_PIN,ARCH
T2MC-23057,OCU_E_PARAM_POINTER,ARCH
T2MC-23058,OCU_E_UNINIT,ARCH
T2MC-23059,Ocu_Det,ARCH
T2MC-23060,Ocu_ReportError.FUNC,ARCH
T2MC-23061,Ocu_Types,ARCH
T2MC-23063,Ocu_ChannelConfigType,ARCH
T2MC-23064,Ocu_ChannelStateType,ARCH
T2MC-23065,Ocu_ChannelType,ARCH
T2MC-23066,Ocu_ClkFrequencyType,ARCH
T2MC-23067,Ocu_ConfigType,ARCH
T2MC-23068,Ocu_CountDirectionType,ARCH
T2MC-23069,Ocu_NotificationFuncType,ARCH
T2MC-23070,Ocu_PinActionType,ARCH
T2MC-23071,Ocu_PinStateType,ARCH
T2MC-23072,Ocu_ReturnType,ARCH
T2MC-23073,Ocu_ValueType,ARCH
T2MC-23097,Ocu_RegisterAccess,ARCH
T2MC-23103,OcuArchitecture.DIAG,ARCH
T2MC-23104,OcuExpectedInterfaces.DIAG,ARCH
T2MC-23105,Ocu_RaInit.FUNC,ARCH
T2MC-23106,Ocu_RaDeInit.FUNC,ARCH
T2MC-23107,Ocu_RaStartChannel.FUNC,ARCH
T2MC-23108,Ocu_RaStopChannel.FUNC,ARCH
T2MC-23109,Ocu_RaEnableNotification.FUNC,ARCH
T2MC-23110,Ocu_RaSetPrescaler.FUNC,ARCH
T2MC-23112,OCU_INVALID_PRESCALER,ARCH
T2MC-23123,OCU_REG_VALUE_TCPWM_CTRL,ARCH
T2MC-23124,OCU_REG_VALUE_TCPWM_COUNTER,ARCH
T2MC-23125,OCU_REG_VALUE_TCPWM_CC0,ARCH
T2MC-23126,OCU_REG_VALUE_TCPWM_TR_OUT_SEL_RESET,ARCH
T2MC-23127,OCU_REG_MASK_TCPWM_CTRL_MODE,ARCH
T2MC-23128,OCU_REG_MASK_TCPWM_CTRL_ENABLED,ARCH
T2MC-23129,OCU_REG_VALUE_TCPWM_PERIOD,ARCH
T2MC-23130,OCU_REG_BIT_TCPWM_TR_PWM_CTRL_OVERFLOW_MODE,ARCH
T2MC-23131,OCU_REG_VALUE_TCPWM_DT,ARCH
T2MC-23132,OCU_REG_BIT_TCPWM_TR_PWM_CTRL_UNDERFLOW_MODE,ARCH
T2MC-23133,OCU_REG_VALUE_TCPWM_TR_IN_SEL0,ARCH
T2MC-23134,OCU_REG_VALUE_TCPWM_TR_IN_EDGE_SEL,ARCH
T2MC-23135,OCU_REG_VALUE_TCPWM_INTR,ARCH
T2MC-23136,OCU_REG_VALUE_TCPWM_TR_PWM_CTRL,ARCH
T2MC-23137,OCU_REG_VALUE_TCPWM_TR_OUT_SEL,ARCH
T2MC-23138,OCU_REG_VALUE_TCPWM_INTR_MASK,ARCH
T2MC-23139,OCU_REG_MASK_TCPWM_INTR_CC0_MATCH,ARCH
T2MC-23140,OCU_REG_VALUE_TCPWM_CTRL_RESET,ARCH
T2MC-23141,OCU_REG_MASK_TCPWM_INTR_MASK_CC0_MATCH,ARCH
T2MC-23145,OCU_REG_MASK_TCPWM_INTR_MASKED_CC0_MATCH,ARCH
T2MC-23146,OCU_REG_MASK_TCPWM_TR_IN_SEL0_RELOAD_SEL,ARCH
T2MC-23161,OCU_REG_MASK_TCPWM_CTRL_UP_DOWN_MODE,ARCH
T2MC-23166,OcuCodeConcept.DIAG,ARCH
T2MC-23167,OcuConfigConcept.DIAG,ARCH
T2MC-23168,OcuConfig.DIAG,ARCH
T2MC-23169,OcuHW.DIAG,ARCH
T2MC-23196,Ocu_CheckConfigPtr.FUNC,ARCH
T2MC-23197,Ocu_GetDriverStatus.FUNC,ARCH
T2MC-23198,Ocu_RaDisableNotification.FUNC,ARCH
T2MC-23199,Ocu_DriverStatusType,ARCH
T2MC-23200,OcuChannelStateMachine.DIAG,ARCH
T2MC-23201,OcuInit.DIAG,ARCH
T2MC-23206,OcuDeInit.DIAG,ARCH
T2MC-23207,OcuDriverStateMachine.DIAG,ARCH
T2MC-23217,Ocu_ChannelStatusType,ARCH
T2MC-23218,OcuStartChannel.DIAG,ARCH
T2MC-23219,OcuStopChannel.DIAG,ARCH
T2MC-23262,Ocu_SetDriverStatus.FUNC,ARCH
T2MC-23290,Ocu_DeInit.FUNC,ARCH
T2MC-23291,Ocu_DisableNotification.FUNC,ARCH
T2MC-23292,Ocu_EnableNotification.FUNC,ARCH
T2MC-23293,Ocu_GetCounter.FUNC,ARCH
T2MC-23294,Ocu_GetVersionInfo.FUNC,ARCH
T2MC-23295,Ocu_Init.FUNC,ARCH
T2MC-23296,Ocu_SetAbsoluteThreshold.FUNC,ARCH
T2MC-23297,Ocu_SetPinAction.FUNC,ARCH
T2MC-23298,Ocu_SetPinState.FUNC,ARCH
T2MC-23299,Ocu_SetRelativeThreshold.FUNC,ARCH
T2MC-23300,Ocu_StartChannel.FUNC,ARCH
T2MC-23301,Ocu_StopChannel.FUNC,ARCH
T2MC-23303,OcuDisableNotification.DIAG,ARCH
T2MC-23304,OcuEnableNotification.DIAG,ARCH
T2MC-23305,OcuGetCounter.DIAG,ARCH
T2MC-23306,OcuGetVersionInfo.DIAG,ARCH
T2MC-23307,OcuCheckChannelStatus.DIAG,ARCH
T2MC-23359,Ocu_RaGetCounter.FUNC,ARCH
T2MC-23376,Ocu_RaSetThresholdValue.FUNC,ARCH
T2MC-23378,Ocu_RaSetPinAction.FUNC,ARCH
T2MC-23379,Ocu_RaSetPinState.FUNC,ARCH
T2MC-23380,Ocu_FileStructure.DIAG,ARCH
T2MC-23381,OcuGenerated.DIAG,ARCH
T2MC-23382,OcuInclude.DIAG,ARCH
T2MC-23383,OcuLibInclude.DIAG,ARCH
T2MC-23384,OcuLibSrc.DIAG,ARCH
T2MC-23385,OcuSrc.DIAG,ARCH
T2MC-23386,OcuReportError.DIAG,ARCH
T2MC-23387,OcuSetAbsoluteThreshold.DIAG,ARCH
T2MC-23388,OcuSetPinAction.DIAG,ARCH
T2MC-23389,OcuSetPinState.DIAG,ARCH
T2MC-23390,OcuSetPrescaler.DIAG,ARCH
T2MC-23391,OcuSetRelativeThreshold.DIAG,ARCH
T2MC-23403,OcuCode.DIAG,ARCH
T2MC-23436,Ocu_RaStartFreeRunningCounter.FUNC,ARCH
T2MC-23437,Ocu_RaStopFreeRunningCounter.FUNC,ARCH
T2MC-23438,OCU_CFG[OcuConfigSet_Index]_RESASSINGED_CHANNELID,ARCH
T2MC-23439,OCU_HWRESOURCE_[Resource_Index],ARCH
T2MC-23526,Ocu_Device_dependent.CONF,ARCH
T2MC-23527,OcuTimer.CONF,ARCH
T2MC-23540,Ocu_InterruptHandler.FUNC,ARCH
T2MC-23541,Ocu_RaIsInterruptPending.FUNC,ARCH
T2MC-23542,Ocu_RaClearInterruptFlag.FUNC,ARCH
T2MC-23543,OcuInterruptHandler.DIAG,ARCH
T2MC-24051,Ocu_EnterCriticalSection.FUNC,ARCH
T2MC-24052,Ocu_ExitCriticalSection.FUNC,ARCH
T2MC-24218,OcuConfigurablePublic.DIAG,ARCH
T2MC-24219,OcuLibraryInterface.DIAG,ARCH
T2MC-24264,OcuLibraryInternal.DIAG,ARCH
T2MC-24265,OcuNonConfigurablePublic.DIAG,ARCH
T2MC-26159,Ocu_TcpwmRegType,ARCH
T2MC-26184,OCU_E_PARAM_REFERENCEVALUE,ARCH
T2MC-26185,OCU_E_PARAM_ABSOLUTETHRESHOLD,ARCH
T2MC-26186,OCU_E_PARAM_RELATIVETHRESHOLD,ARCH
T2MC-26240,OcuIncludeFile.CONF,ARCH
T2MC-26241,OcuStartTriggerSelect0.CONF,ARCH
T2MC-26284,[Ocu_Input_trigger_signal_name0].CONF,ARCH
T2MC-27313,Ocu.ResourcePropertiesFile,ARCH
T2MC-27338,OCU_MAX_CHANNELNUMBER,ARCH
T2MC-27339,OCU_CFG_REGISTER_BASE_ADDRESS_<timerName>,ARCH
T2MC-27340,OCU_HWRESOURCE_NUMBER,ARCH
T2MC-27341,Ocu_InterruptHandler_Internal.FUNC,ARCH
T2MC-28283,McalArchitecture.DIAG,ARCH
T2MC-28284,SoftwareArchitecture.DIAG,ARCH
T2MC-28286,Det_ReportError.DIAG,ARCH
T2MC-28287,EcuM_Init.DIAG,ARCH
T2MC-28288,ErrorCallout.DIAG,ARCH
T2MC-28289,Notification.DIAG,ARCH
T2MC-28292,SchM_CriticalSection.DIAG,ARCH
T2MC-28298,McalInteractionsAdcOcu.DIAG,ARCH
T2MC-28311,McalInteractionsIcuOcu.DIAG,ARCH
T2MC-28316,McalInteractionsOcuGpt.DIAG,ARCH
T2MC-28317,McalInteractionsOcuMcu.DIAG,ARCH
T2MC-28318,McalInteractionsOcuPort.DIAG,ARCH
T2MC-28321,McalInteractionsPwmOcu.DIAG,ARCH
T2MC-28606,OCU_INVALID_TRIGGERVALUE,ARCH
T2MC-28614,Ocu_ClearChannelInterruptByBaseAddr.FUNC,ARCH
T2MC-28641,Ocu_RaCheckChannelStatus_Common.FUNC,ARCH
T2MC-28642,Ocu_RaHwTriggerStart.FUNC,ARCH
T2MC-28644,Ocu_RaCheckChannelStatus_Uninit.FUNC,ARCH
T2MC-28645,Ocu_RaGetCtrl.FUNC,ARCH
T2MC-28646,Ocu_RaGetIntrMask.FUNC,ARCH
T2MC-28647,Ocu_RaGetTrOutSel.FUNC,ARCH
T2MC-28648,Ocu_RaGetTrPwmCtrl.FUNC,ARCH
T2MC-28649,OCU_REG_BIT_TCPWM_TR_IN_SEL0_RELOAD_SEL,ARCH
T2MC-28650,OCU_REG_MASK_TCPWM_TR_IN_EDGE_SEL_RELOAD_EDGE,ARCH
T2MC-28651,OCU_REG_MASK_TCPWM_TR_CMD_RELOAD,ARCH
T2MC-28652,OCU_REG_BIT_TCPWM_TR_OUT_SEL_OUT1,ARCH
T2MC-28653,OCU_REG_MASK_TCPWM_STATUS_RUNNING,ARCH
T2MC-28654,OCU_TRIGGEROUT_CC0_MATCH,ARCH
T2MC-28655,OCU_TRIGGEROUT_DISABLED,ARCH
T2MC-28656,OCU_TCPWM_TR_PWM_CTRL_NO_CHANGE,ARCH
T2MC-28657,OCU_REG_MASK_TCPWM_TR_PWM_CTRL_CC0_MATCH_MODE,ARCH
T2MC-28704,OCU_API_SERVICE_INTERRUPT_HANDLER,ARCH
T2MC-28705,OCU_INSTANCE_ID_DET,ARCH
T2MC-28706,OCU_TRIGGER_DISABLE,ARCH
T2MC-28707,OCU_TRIGGER_OUT0,ARCH
T2MC-28708,OCU_TRIGGER_OUT1,ARCH
T2MC-28952,OCU_PRESCALER_DIVIDE_BY_1,ARCH
T2MC-28953,OCU_PRESCALER_DIVIDE_BY_2,ARCH
T2MC-28954,OCU_PRESCALER_DIVIDE_BY_4,ARCH
T2MC-28955,OCU_PRESCALER_DIVIDE_BY_8,ARCH
T2MC-28956,OCU_PRESCALER_DIVIDE_BY_16,ARCH
T2MC-28957,OCU_PRESCALER_DIVIDE_BY_32,ARCH
T2MC-28958,OCU_PRESCALER_DIVIDE_BY_64,ARCH
T2MC-28959,OCU_PRESCALER_DIVIDE_BY_128,ARCH
T2MC-28960,OCU_PRESCALING_DIVIDE_NONE,ARCH
T2MC-28961,OCU_PRESCALING_DIVIDE_BY_1,ARCH
T2MC-28962,OCU_PRESCALING_DIVIDE_BY_2,ARCH
T2MC-28963,OCU_PRESCALING_DIVIDE_BY_4,ARCH
T2MC-28964,OCU_PRESCALING_DIVIDE_BY_8,ARCH
T2MC-28965,OCU_PRESCALING_DIVIDE_BY_16,ARCH
T2MC-28966,OCU_PRESCALING_DIVIDE_BY_32,ARCH
T2MC-28967,OCU_PRESCALING_DIVIDE_BY_64,ARCH
T2MC-28968,OCU_PRESCALING_DIVIDE_BY_128,ARCH
T2MC-29416,OCU_INVALID_CHANNELID,ARCH
T2MC-31119,OCU_DEBUG_MODE_CONTINUE.CONF,ARCH
T2MC-31120,OCU_DEBUG_MODE_HALT.CONF,ARCH
T2MC-31121,OcuDebugMode.CONF,ARCH
T2MC-31123,Ocu_RaReloadFreeRunningCounter.FUNC,ARCH
T2MC-31124,OCU_REG_MASK_TCPWM_TR_CMD_START,ARCH
T2MC-31156,OCU_REG_MASK_TCPWM_CTRL_DBG_FREEZE_EN,ARCH
T2MC-31215,OCU_REG_MASK_TCPWM_CTRL_COUNT_DOWN,ARCH
T2MC-31216,OCU_REG_MASK_TCPWM_CTRL_MODE_PWM,ARCH
T2MC-31988,OCU_HALF_DIVIDER,ARCH
T2MC-32286,OCU_REG_MASK_TCPWM_CTRL_PWM_STOP_ON_KILL,ARCH
T2MC-32287,OCU_REG_MASK_TCPWM_CTRL_PWM_SYNC_KILL,ARCH
T2MC-33196,Ocu_RaGetCC0.FUNC,ARCH
T2MC-33197,OCU_REG_MASK_TCPWM_STATUS_LINE_OUT,ARCH
T2MC-33198,OCU_REG_MASK_TCPWM_16BITS_MASK,ARCH
T2MC-33200,OCU_TIMER_WIDTH_16,ARCH
T2MC-33201,OCU_TIMER_WIDTH_32,ARCH
T2MC-36155,OCU_REG_MASK_TCPWM_INTR,ARCH
T2MC-37263,Ocu_Cfg_Include,ARCH
T2MC-39479,OcuStartTriggerSelect1.CONF,ARCH
T2MC-39481,[Ocu_Input_trigger_signal_name1].CONF,ARCH
T2MC-39594,Ocu_GetStatusRunning.FUNC,ARCH
T2MC-39597,Ocu_RaGetStatusRunning.FUNC,ARCH
T2MC-39600,OCU_E_WAITING_TRIGGER,ARCH
T2MC-39871,OCU_REG_BIT_TCPWM_TR_PWM_CTRL_CC1_MATCH_MODE,ARCH
T2MC-39872,OCU_REG_MASK_TCPWM_CTRL_PWM_DISABLE_MODE,ARCH
T2MC-39873,OCU_REG_MASK_TCPWM_CTRL_PWM_DISABLE_MODE_H,ARCH
T2MC-39874,OCU_REG_MASK_TCPWM_CTRL_PWM_DISABLE_MODE_L,ARCH
T2MC-39875,OCU_REG_MASK_TCPWM_CTRL_PWM_DISABLE_MODE_RETAIN,ARCH
T2MC-39876,OCU_REG_VALUE_TCPWM_CC1,ARCH
T2MC-59470,BOTH_(for_OcuHwTriggerOutputLine).CONF,ARCH
T2MC-59471,OcuHwTriggerOutputLine.CONF,ARCH
T2MC-59472,TR_OUT0_(for_OcuHwTriggerOutputLine).CONF,ARCH
T2MC-59473,TR_OUT1_(for_OcuHwTriggerOutputLine).CONF,ARCH
